1519360691,0.159349218,0.144863057,,2233.45632,0.285893202
1519360691,0.164002502,0.153977608,,0.000128005,
1519360692,0.163882382,0.157173277,,0.128004833,
1519360692,0.163244457,0.158654603,,,
1519360692,0.158897921,0.158702342,,,
1519360692,0.16098089,0.15907623,,,
1519360692,0.167925756,0.160324314,,,
1519360692,0.162172609,0.160552909,,,
1519360692,0.158579784,0.160335579,,,
1519360692,0.1613166,0.160432992,,,
1519360692,0.157690245,0.160185017,,,
1519360692,0.165931429,0.160661963,,,
1519360692,0.162174055,0.160777976,,,
1519360692,0.16172633,0.160845634,,,
1519360692,0.161268383,0.160873822,,,
1519360692,0.162334915,0.160965284,,,
1519360692,0.16048655,0.160937039,,,
1519360692,0.163966474,0.161106087,,,
1519360692,0.162330077,0.161170887,,,
1519360692,0.161661139,0.161195581,,,
1519360693,0.163703666,0.161316083,,,
1519360693,0.165527973,0.161509552,,,
1519360693,0.16470507,0.16165018,,,
1519360693,0.165137477,0.1617975,,,
1519360693,0.15699638,0.161602457,,,
1519360693,0.162433672,0.161634983,,,
1519360693,0.161383452,0.161625488,,,
1519360693,0.165885213,0.161780838,,,
1519360693,0.162152993,0.161793968,,,
1519360693,0.162636021,0.161822741,,,
1519360693,0.162803312,0.161855232,,,
1519360693,0.161943336,0.161858066,,,
1519360693,0.162095138,0.161865476,,,
1519360693,0.165671107,0.161981183,,,
1519360693,0.164301897,0.162049878,,,
1519360693,0.162573987,0.162064996,,,
1519360693,0.16386025,0.162115496,,,
1519360693,0.162870879,0.162136235,,,
1519360694,0.165738714,0.16223284,,,
1519360694,0.16968117,0.162428065,,,
1519360694,0.168917,0.162594417,,,
1519360694,0.161121615,0.162557463,,,
1519360694,0.167417882,0.162676891,,,
1519360694,0.168793634,0.162824166,,,
1519360694,0.166625434,0.162913902,,,
1519360694,0.160167817,0.162850309,,,
1519360694,0.162918574,0.16285186,,,
1519360694,0.165212694,0.162904553,,,
1519360694,0.16771867,0.163010116,,,
1519360694,0.166558473,0.163086595,,,
1519360694,0.1630214,0.163085213,,,
1519360694,0.167224211,0.163171512,,,
1519360694,0.164374209,0.163196192,,,
1519360694,0.168417263,0.163301677,,,
1519360694,0.163628414,0.163308179,,,
1519360694,0.16659843,0.163372692,,,
1519360694,0.16755317,0.163453487,,,
1519360695,0.158438664,0.163357922,,,
1519360695,0.165698325,0.163401913,,,
1519360695,0.162985984,0.163394199,,,
1519360695,0.166297028,0.163447335,,,
1519360695,0.164108041,0.163459275,,,
1519360695,0.16317664,0.163454231,,,
1519360695,0.168581105,0.163544624,,,
1519360695,0.161218225,0.163504092,,,
1519360695,0.161545141,0.163470358,,,
1519360695,0.164438568,0.163486843,,,
1519360695,0.162785933,0.163475041,,,
1519360695,0.163619577,0.163477448,,,
1519360695,0.162478361,0.163460984,,,
1519360695,0.161023956,0.163421239,,,
1519360695,0.167240111,0.163482891,,,
1519360695,0.16672433,0.163534703,,,
1519360695,0.164362342,0.163547804,,,
1519360695,0.166057127,0.163587149,,,
1519360696,0.166906329,0.163638712,,,
1519360696,0.163803217,0.163641244,,,
1519360696,0.163336423,0.163636593,,,
1519360696,0.167626137,0.163696936,,,
1519360696,0.165031217,0.163716947,,,
1519360696,0.1655074,0.163743575,,,
1519360696,0.166947741,0.163790842,,,
1519360696,0.165578418,0.163817001,,,
1519360696,0.164347531,0.163824705,,,
1519360696,0.165220437,0.163844817,,,
1519360696,0.163186072,0.163835395,,,
1519360696,0.162432661,0.16381548,,,
1519360696,0.169583284,0.163896783,,,
1519360696,0.164465952,0.16390475,,,
1519360696,0.166840259,0.163945558,,,
1519360696,0.162572536,0.163926599,,,
1519360696,0.160264924,0.163876371,,,
1519360696,0.166314137,0.163909595,,,
1519360697,0.160803658,0.163867531,,,
1519360697,0.163916506,0.163868191,,,
1519360697,0.165048914,0.163883986,,,
1519360697,0.166412458,0.163917612,,,
1519360697,0.166538606,0.163952266,,,
1519360697,0.166502501,0.163985792,,,
1519360697,0.16657388,0.164019627,,,
1519360697,0.167586789,0.164066008,,,
1519360697,0.159274398,0.16400404,,,
1519360697,0.164076315,0.164004969,,,
1519360697,0.165964325,0.164030047,,,
1519360697,0.163537774,0.164023778,,,
1519360697,0.162108827,0.163999512,,,
1519360697,0.170383502,0.16408002,,,
1519360697,0.165517749,0.164098066,,,
1519360697,0.167255893,0.164137518,,,
1519360697,0.163453748,0.164129014,,,
1519360697,0.170518315,0.164208124,,,
1519360698,0.162703378,0.164189574,,,
1519360698,0.165406046,0.164204506,,,
1519360698,0.165356572,0.164218589,,,
1519360698,0.170229208,0.164291761,,,
1519360698,0.166000681,0.164312482,,,
1519360698,0.166882757,0.164343524,,,
1519360698,0.164029357,0.164339744,,,
1519360698,0.16703408,0.164372037,,,
1519360698,0.166042816,0.164391988,,,
1519360698,0.161274259,0.164354894,,,
1519360698,0.16634819,0.164378526,,,
1519360698,0.168050607,0.164421909,,,
1519360698,0.163727215,0.16441373,,,
1519360698,0.165973963,0.164432039,,,
1519360698,0.163643191,0.164422812,,,
1519360698,0.164114331,0.164419215,,,
1519360698,0.166773473,0.164446577,,,
1519360698,0.166184853,0.164466717,,,
1519360699,0.169289418,0.164522426,,,
1519360699,0.165473942,0.164533385,,,
1519360699,0.166070149,0.164551033,,,
1519360699,0.162600407,0.164528696,,,
1519360699,0.167610069,0.164563883,,,
1519360699,0.167154818,0.164593388,,,
1519360699,0.166822109,0.164618701,,,
1519360699,0.165349235,0.164626976,,,
1519360699,0.168504699,0.164670789,,,
1519360699,0.167634529,0.164704191,,,
1519360699,0.164889651,0.164706276,,,
1519360699,0.164255524,0.164701221,,,
1519360699,0.166325806,0.164719398,,,
1519360699,0.166404664,0.16473821,,,
1519360699,0.170704932,0.164804662,,,
1519360699,0.166529012,0.164823823,,,
1519360699,0.164828264,0.164823872,,,
1519360699,0.166742864,0.164845104,,,
1519360699,0.165441675,0.164851691,,,
1519360700,0.165594428,0.164859874,,,
1519360700,0.165137981,0.164862932,,,
1519360700,0.169436139,0.164913119,,,
1519360700,0.167004841,0.164936029,,,
1519360700,0.171463004,0.165007382,,,
1519360700,0.16858106,0.165046377,,,
1519360700,0.172547266,0.165128074,,,
1519360700,0.167186407,0.165150452,,,
1519360700,0.161370256,0.165109426,,,
1519360700,0.167149676,0.165131531,,,
1519360700,0.169237105,0.165175937,,,
1519360700,0.161139637,0.165132352,,,
1519360700,0.168616357,0.165169912,,,
1519360700,0.170457663,0.165226828,,,
1519360700,0.163857929,0.165212116,,,
1519360700,0.164156696,0.165200791,,,
1519360700,0.165937037,0.16520868,,,
1519360700,0.168061638,0.165239203,,,
1519360701,0.16383951,0.165224249,,,
1519360701,0.16641251,0.165236926,,,
1519360701,0.166863438,0.165254254,,,
1519360701,0.163558674,0.165236215,,,
1519360701,0.168882384,0.165274956,,,
1519360701,0.167024882,0.165293525,,,
1519360701,0.1678291,0.165320396,,,
1519360701,0.170253234,0.165372608,,,
1519360701,0.166926796,0.165389038,,,
1519360701,0.165626451,0.165391545,,,
1519360701,0.16438637,0.165380944,,,
1519360701,0.166545885,0.165393216,,,
