"0.06863612781151769","0","0","0"
"0","-0.04104739524521622","0","0"
"0","0","-0.6797082430494095","0"
"0","0","0","0.15079195532090212"
"0","0","-0.6718955046235542","0"
"0","0","0","0.1587267677846614"
"0","0","-0.6797082430494095","0"
"0","0","-0.6718955046235542","0"
"0","0","-0.6797082430494095","0"
"0","0","-0.6718955046235542","0"
"0","0","0","0.15079195532090212"
"0","0","-0.6797082430494095","0"
"0","0","0","0.1587267677846614"
"0","0","-0.6718955046235542","0"
"0","0","0","0.15079195532090212"
"0","0","0","0.14285714285714285"
"0","0","0","0.1587267677846614"
"0","0","0","0.15079195532090212"
"0","0","0","0.14285714285714285"
"0","0","0","0.1587267677846614"
"0","0","0","0.15079195532090212"
"0","0","0","0.14285714285714285"
"0","0","0","0.1587267677846614"
"0","0","-0.6797082430494095","0"
"0","0","0","0.15079195532090212"
"0","0","0","0.1587267677846614"
"0","0","-0.6718955046235542","0"
"0","0","0","0.15079195532090212"
"0","0","0","0.1587267677846614"
"0","0","-0.6797082430494095","0"
"0","0","-0.6718955046235542","0"
"0","0","0","0.15079195532090212"
"0","0","0","0.1587267677846614"
"0","0","0","0.15079195532090212"
"0","0","0","0.1587267677846614"
"0","0","0","0.15079195532090212"
"0","0","0","0.1587267677846614"
"0","0","0","0.15079195532090212"
"0","0","0","0.1587267677846614"
"0","0","0","0.15079195532090212"
"0","0","0","0.1587267677846614"
"0","-0.02737510299996948","0","0"
"0","-0.052766502883999145","0","0"
"0","0","0","0.14285714285714285"
"0","-0.06448561052278207","0","0"
"0","0","0","0.15079195532090212"
"0","0","0","0.1587267677846614"
"0.06079287087618641","0","0","0"
"0.05294961394085513","0","0","0"
"0","-0.050813318277535324","0","0"
"0","0","0","0.14285714285714285"
"0","-0.06253242591631825","0","0"
"0","0","-0.6797082430494095","0"
"0","0","0","0.1587267677846614"
"0","0","-0.6718955046235542","0"
"0","0","0","0.15079195532090212"
"0","0","0","0.1587267677846614"
"0","0","-0.6797082430494095","0"
"0","-0.054719687490462965","0","0"
"0","0","-0.6718955046235542","0"
"0","0","0","0.14285714285714285"
"0.06469924008911405","0","0","0"
"0","0","0","0.1587267677846614"
"0.08233893856624043","0","0","0"
"0","0","-0.6797082430494095","0"
"0","0","-0.6718955046235542","0"
"0","0","0","0.15079195532090212"
"0","0","0","0.14285714285714285"
"0","0","0","0.1587267677846614"
"0","-0.06448561052278207","0","0"
"0","-0.054719687490462965","0","0"
"0","0","0","0.15079195532090212"
"0","0","0","0.1587267677846614"
"0","0","-0.6797082430494095","0"
"0.09018219550157171","0","0","0"
"0","-0.046906949064607684","0","0"
"0","0","-0.6718955046235542","0"
"0","0","0","0.15079195532090212"
"0","0","0","0.1587267677846614"
"0","0","-0.6797082430494095","0"
"0.08038575395977661","0","0","0"
"0","0","-0.6718955046235542","0"
"0","0","0","0.16666158024842068"
"0","0","0","0.1587267677846614"
"0","-0.058626056703390605","0","0"
"0","0","0","0.15079195532090212"
"0","0","-0.6797082430494095","0"
"0","-0.04300057985168004","0","0"
"0","0","0","0.1587267677846614"
"0","0","-0.6718955046235542","0"
"0","-0.052766502883999145","0","0"
"0","0","0","0.16666158024842068"
"0.09018219550157171","0","0","0"
"0","0","0","0.1587267677846614"
"0","0","-0.6797082430494095","0"
"0","0","-0.6718955046235542","0"
"0","0","0","0.14285714285714285"
"0","0","-0.6797082430494095","0"
"0","0","0","0.1587267677846614"
"0","0","-0.6718955046235542","0"
"0","0","0","0.14285714285714285"
"0","0","0","0.1587267677846614"
"0","-0.06253242591631825","0","0"
"0","0","0","0.16666158024842068"
"0","0","0","0.1587267677846614"
"0.08038575395977661","0","0","0"
"0","0","0","0.15079195532090212"
"0","0","-0.6797082430494095","0"
"0","0","0","0.1587267677846614"
"0","0","-0.6718955046235542","0"
"0","-0.050813318277535324","0","0"
"0","0","-0.6797082430494095","0"
"0","-0.060579241309854426","0","0"
"0","0","-0.6718955046235542","0"
"0.08822901089510789","0","0","0"
"0","-0.050813318277535324","0","0"
"0","0","0","0.15079195532090212"
"0","0","0","0.14285714285714285"
"0","0","0","0.1587267677846614"
"0","0","0","0.14285714285714285"
"0","0","0","0.1587267677846614"
"0","0","0","0.16666158024842068"
"0","0","0","0.1587267677846614"
"0","0","-0.6797082430494095","0"
"0","0","-0.6718955046235542","0"
"0","0","0","0.15079195532090212"
"0","0","0","0.1587267677846614"
"0","0","-0.6797082430494095","0"
"0","0","0","0.15079195532090212"
"0","0","-0.6718955046235542","0"
"0","0","0","0.11905270546586505"
"0","0","0","0.09524826807458724"
"0","0","0","0.0793786431470687"
"0.10391552476577044","0","0","0"
"0","0","-0.6797082430494095","0"
"0","0","0","0.08731345561082797"
"0","0","-0.6718955046235542","0"
"0","0","0","0.09524826807458724"
"0","0","0","0.1031830805383465"
"0.09018219550157171","0","0","0"
"0","0","0","0.12698751792962432"
"0.07843256935331279","0","0","0"
"0","-0.06253242591631825","0","0"
"0","0","0","0.13492233039338358"
"0","0","-0.6797082430494095","0"
"0","0","0","0.16666158024842068"
"0.06079287087618641","0","0","0"
"0","0","-0.6718955046235542","0"
"0","0","0","0.1587267677846614"
"0","0","0","0.17459639271217994"
"0.04901272621845149","0","0","0"
"0","-0.07815790276802881","0","0"
"0","0","0","0.1587267677846614"
"0.041169469283120215","0","0","0"
"0","-0.06643879512924589","0","0"
"0","-0.08206427198095645","0","0"
"0","0","0","0.17459639271217994"
"0.023529770805993836","0","0","0"
"0","0","-0.6797082430494095","0"
"0","0","0","0.1825312051759392"
"0","0","-0.6718955046235542","0"
"0","0","-0.6797082430494095","0"
"0","0","-0.6718955046235542","0"
"0","-0.09183019501327555","0","0"
"0","0","0","0.16666158024842068"
"0","0","0","0.1825312051759392"
"0","0","-0.6797082430494095","0"
"0.03332621234778894","0","0","0"
"0","0","0","0.16666158024842068"
"0","0","-0.6718955046235542","0"
"0","0","0","0.1825312051759392"
"0.041169469283120215","0","0","0"
"0","0","0","0.17459639271217994"
"0.04901272621845149","0","0","0"
"0","0","0","0.1825312051759392"
"0.05880916776024659","0","0","0"
"0","0","0","0.17459639271217994"
"0","0","0","0.16666158024842068"
"0.06863612781151769","0","0","0"
"0","0","0","0.1825312051759392"
"0","0","-0.6797082430494095","0"
"0","-0.08011108737449263","0","0"
"0","0","-0.6718955046235542","0"
"0","0","0","0.17459639271217994"
"0","-0.08987701040681173","0","0"
"0","0","-0.6797082430494095","0"
"0","0","0","0.19046601763969848"
"0.07843256935331279","0","0","0"
"0","0","-0.6718955046235542","0"
"0","0","0","0.17459639271217994"
"0","0","-0.6797082430494095","0"
"0","0","0","0.1825312051759392"
"0","-0.07620471816156499","0","0"
"0","0","-0.6718955046235542","0"
"0","0","0","0.17459639271217994"
"0","-0.06839197973570971","0","0"
"0","0","0","0.1825312051759392"
"0","-0.04300057985168004","0","0"
"0","0","0","0.17459639271217994"
"0","-0.03518784142582476","0","0"
"0","0","0","0.1825312051759392"
"0.09216589861751152","0","0","0"
"0","0","0","0.16666158024842068"
"0","-0.048860133671071504","0","0"
"0","0","0","0.1825312051759392"
"0","-0.06253242591631825","0","0"
"0.1000091555528428","0","0","0"
"0","-0.04104739524521622","0","0"
"0","0","0","0.17459639271217994"
"0.10785241248817408","0","0","0"
"0","-0.056672872096926785","0","0"
"0.11764885402996918","0","0","0"
"0","-0.04495376445814386","0","0"
"0","0","0","0.1825312051759392"
"0.1274452955717643","0","0","0"
"0","0","0","0.17459639271217994"
"0","-0.052766502883999145","0","0"
"0","0","0","0.16666158024842068"
"0","0","0","0.15079195532090212"
"0.13528855250709557","0","0","0"
"0","0","0","0.1587267677846614"
"0","0","0","0.15079195532090212"
"0","0","0","0.14285714285714285"
"0","-0.04104739524521622","0","0"
"0","0","0","0.1587267677846614"
"0","0","0","0.15079195532090212"
"0","-0.052766502883999145","0","0"
"0.14313180944242684","0","0","0"
"0","0","0","0.14285714285714285"
"0","0","0","0.1587267677846614"
"0","0","0","0.15079195532090212"
"0","0","-0.6797082430494095","0"
"0","0","-0.6718955046235542","0"
"0","0","0","0.1587267677846614"
"0","0","0","0.15079195532090212"
"0","0","0","0.1587267677846614"
"0","-0.04104739524521622","0","0"
"0","0","0","0.15079195532090212"
"0","0","0","0.1587267677846614"
"0","-0.048860133671071504","0","0"
"0","-0.06253242591631825","0","0"
"0","0","0","0.15079195532090212"
"0","-0.052766502883999145","0","0"
"0","0","0","0.1587267677846614"
"0","0","0","0.15079195532090212"
"0","-0.06253242591631825","0","0"
"0","-0.07229834894863735","0","0"
"0","0","-0.6797082430494095","0"
"0","0","-0.6718955046235542","0"
"0","0","0","0.1587267677846614"
"0","0","-0.6797082430494095","0"
"0","-0.060579241309854426","0","0"
"0","0","-0.6718955046235542","0"
"0","0","0","0.15079195532090212"
"0","0","0","0.14285714285714285"
"0","0","0","0.15079195532090212"
"0","0","0","0.14285714285714285"
"0","0","0","0.15079195532090212"
"0","-0.06839197973570971","0","0"
"0","0","0","0.1587267677846614"
"0.15097506637775812","0","0","0"
"0","0","0","0.15079195532090212"
"0","0","0","0.14285714285714285"
"0","0","0","0.1587267677846614"
"0","0","0","0.14285714285714285"
"0","0","0","0.1587267677846614"
"0.1588183233130894","0","0","0"
"0","0","-0.6797082430494095","0"
"0","0","0","0.16666158024842068"
"0","-0.056672872096926785","0","0"
"0","0","-0.6718955046235542","0"
"0","-0.07229834894863735","0","0"
"0","0","0","0.17459639271217994"
"0","0","0","0.1825312051759392"
"0","-0.08206427198095645","0","0"
"0","-0.10354930265205847","0","0"
"0","0","0","0.16666158024842068"
"0.15097506637775812","0","0","0"
"0","0","0","0.1825312051759392"
"0","-0.1152684102908414","0","0"
"0.13528855250709557","0","0","0"
"0","0","-0.6797082430494095","0"
"0","0","-0.6718955046235542","0"
"0.1274452955717643","0","0","0"
"0","0","0","0.17459639271217994"
"0","0","0","0.19046601763969848"
"0.11569566942350536","0","0","0"
"0","-0.12894070253608814","0","0"
"0","0","0","0.19840083010345774"
"0.1000091555528428","0","0","0"
"0","0","0","0.19046601763969848"
"0.08038575395977661","0","0","0"
"0","-0.13870662556840724","0","0"
"0","0","0","0.206335642567217"
"0.05685598315378277","0","0","0"
"0.027436140018921477","0","0","0"
"0","0","0","0.19840083010345774"
"0.01174962614825892","0","0","0"
"0","0","0","0.206335642567217"
"-0.03714102603228858","0","0","0"
"0","-0.16214484084597308","0","0"
"0","0","0","0.19840083010345774"
"-0.060579241309854426","0","0","0"
"0","0","0","0.206335642567217"
"-0.09378337961973937","0","0","0"
"0","-0.15237891781365398","0","0"
"0","0","0","0.19840083010345774"
"-0.13089388714255196","0","0","0"
"0","0","0","0.21430097354045227"
"-0.15628528702658162","0","0","0"
"0","-0.16800439466536454","0","0"
"-0.173863948484756","0","0","0"
"-0.20706808679464095","0","0","0"
"0","0","0","0.19046601763969848"
"-0.25589770195623646","0","0","0"
"0","-0.15823847163304544","0","0"
"0","0","0","0.1825312051759392"
"-0.26371044038209174","0","0","0"
"0","0","0","0.19046601763969848"
"-0.29496139408551286","0","0","0"
"0","0","0","0.1825312051759392"
"-0.33207190160832545","0","0","0"
"-0.3965269936216315","0","0","0"
"-0.43949705496383557","0","0","0"
"0","-0.1348002563554796","0","0"
"0","0","0","0.16666158024842068"
"-0.48442030091250343","0","0","0"
"0","0","0","0.17459639271217994"
"-0.5410321359904783","0","0","0"
"0","0","0","0.16666158024842068"
"-0.5859553819391461","0","0","0"
"-0.6425977355265969","0","0","0"
"0","0","0","0.17459639271217994"
"-0.69533371990112","0","0","0"
"0","0","0","0.1587267677846614"
"-0.7050996429334392","0","0","0"
"0","-0.12698751792962432","0","0"
"0","0","0","0.15079195532090212"
"0","0","0","0.16666158024842068"
"-0.6640827661976989","0","0","0"
"0","0","0","0.19046601763969848"
"-0.6562700277718436","0","0","0"
"0","-0.08401745658742027","0","0"
"0","0","0","0.19840083010345774"
"0","-0.11722159489730521","0","0"
"0","0","0","0.19046601763969848"
"0","-0.12894070253608814","0","0"
"0","0","0","0.1825312051759392"
"0","-0.14065981017487106","0","0"
"0","-0.13089388714255196","0","0"
"0","0","0","0.17459639271217994"
"0","0","0","0.16666158024842068"
"0","0","0","0.1587267677846614"
"-0.6484572893459883","0","0","0"
"0","-0.14065981017487106","0","0"
"-0.6406445509201331","0","0","0"
"0","0","0","0.14285714285714285"
"0","-0.13089388714255196","0","0"
"-0.6328318124942778","0","0","0"
"0","-0.12308114871669668","0","0"
"0","0","0","0.12698751792962432"
"0","-0.1348002563554796","0","0"
"0","0","0","0.13492233039338358"
"-0.6230658894619587","0","0","0"
"0","0","0","0.14285714285714285"
"0","0","-0.6797082430494095","0"
"0","0","0","0.12698751792962432"
"0","-0.10745567186498611","0","0"
"0","0","0","0.13492233039338358"
"-0.6152531510361035","0","0","0"
"0","0","-0.6718955046235542","0"
"0","-0.09964293343913083","0","0"
"0","0","0","0.12698751792962432"
"0","-0.08987701040681173","0","0"
"0","0","0","0.11111789300210578"
"-0.6035340433973205","0","0","0"
"0","-0.11917477950376903","0","0"
"0","0","0","0.08731345561082797"
"0","-0.08597064119388409","0","0"
"0","0","0","0.0793786431470687"
"-0.5957213049714652","0","0","0"
"0","-0.09573656422620319","0","0"
"0","0","0","0.05554368724631489"
"0","-0.10550248725852229","0","0"
"-0.58790856654561","0","0","0"
"0","0","-0.6797082430494095","0"
"-0.5781426435132908","0","0","0"
"0","-0.08597064119388409","0","0"
"0","0","-0.6718955046235542","0"
"-0.554704428235725","0","0","0"
"0","0","0","0.06347849971007416"
"-0.5410321359904783","0","0","0"
"0","-0.07229834894863735","0","0"
"-0.5215002899258401","0","0","0"
"-0.49418622394482253","0","0","0"
"0","0","0","0.05554368724631489"
"-0.445356608783227","0","0","0"
"-0.39066743980224006","0","0","0"
"-0.3281655323953978","0","0","0"
"0","-0.06448561052278207","0","0"
"-0.27542954802087466","0","0","0"
"0","0","0","0.04760887478255562"
"-0.2305063020722068","0","0","0"
"0","-0.056672872096926785","0","0"
"0","0","0","0.06347849971007416"
"-0.17191076387829218","0","0","0"
"0","-0.046906949064607684","0","0"
"0","0","0","0.07144383068330942"
"-0.11917477950376903","0","0","0"
"0","-0.056672872096926785","0","0"
"0","0","0","0.08731345561082797"
"-0.04495376445814386","0","0","0"
"0.00784325693533128","0","0","0"
"0","0","0","0.11111789300210578"
"0.09411908322397534","0","0","0"
"0","-0.048860133671071504","0","0"
"0","0","0","0.11905270546586505"
"0.18628498184148687","0","0","0"
"0","0","0","0.14285714285714285"
"0.2764671773430586","0","0","0"
"0","0","0","0.13492233039338358"
"0.30195013275551624","0","0","0"
"0","-0.04104739524521622","0","0"
"0.4195989867854854","0","0","0"
"0","0","0","0.12698751792962432"
"0.4980315561387982","0","0","0"
"0","0","0","0.15079195532090212"
"0.5999938962981048","0","0","0"
"0","-0.056672872096926785","0","0"
"0","0","0","0.13492233039338358"
"0","-0.01370281075472274","0","0"
