1519822056.322838,-0.5842260702101375
1519822056.381048,-0.6128607357950249
1519822056.433405,-0.6234549126747884
1519822056.490434,-0.6285773383221416
1519822056.542129,-0.6311166341914042
1519822056.594014,-0.6327534438792645
1519822056.650999,-0.6348672133415139
1519822056.702627,-0.6355017624281238
1519822056.755256,-0.6356195719290627
1519822056.811367,-0.6367738530564815
1519822056.863324,-0.637527062930575
1519822056.919398,-0.6382181218902937
1519822056.971196,-0.6394155282040249
1519822057.023185,-0.6389070824240352
1519822057.079533,-0.6396271396698284
1519822057.131325,-0.6409318649911088
1519822057.183211,-0.6419060179557591
1519822057.235562,-0.6417921834245774
1519822057.290452,-0.6421424008249678
1519822057.342129,-0.6433688064746523
1519822057.394447,-0.6444126204898286
1519822057.449959,-0.6444053035223911
1519822057.501717,-0.64421596666516
1519822057.554122,-0.6443996291276163
1519822057.610952,-0.6444009044641703
1519822057.663269,-0.6443466490297894
1519822057.717743,-0.6449439505168783
1519822057.771059,-0.6444695831068971
1519822057.822915,-0.6458684610948966
1519822057.874567,-0.6460042051024959
1519822057.930645,-0.6453052099930776
1519822057.982533,-0.6451768081510215
1519822058.049646,-0.645520730999568
1519822058.121258,-0.6452627154404447
1519822058.173149,-0.6461072035763559
1519822058.251071,-0.6459792955889139
1519822058.31115,-0.6466139305810151
1519822058.391557,-0.6469817239566266
1519822058.459789,-0.6469361653907159
1519822058.532718,-0.6461644623385189
1519822058.601386,-0.6463731354477804
1519822058.653319,-0.6456741229723337
1519822058.728822,-0.6453012745309769
1519822058.78263,-0.6449593840361786
1519822058.860988,-0.6452119163935138
1519822058.929387,-0.6451812879577031
1519822059.00155,-0.6453893811956768
1519822059.053464,-0.6460300852298523
1519822059.131573,-0.6465256395540404
1519822059.183428,-0.6460583896516375
1519822059.26095,-0.6466879864486237
1519822059.313063,-0.6473349240024765
1519822059.3919,-0.6477868555988813
1519822059.443835,-0.6479544774074246
1519822059.520402,-0.6487798820715454
1519822059.590647,-0.6486243858296434
1519822059.643451,-0.6482148292206323
1519822059.721467,-0.6478456653977008
1519822059.789804,-0.6477489539836135
1519822059.860707,-0.6482864056584832
1519822059.91273,-0.6473945184515627
1519822059.991165,-0.6468182259087866
1519822060.043078,-0.6472747261083253
1519822060.12048,-0.6470887747684766
1519822060.18971,-0.6478795090455012
1519822060.261547,-0.6470836316609289
1519822060.329629,-0.6472892000160881
1519822060.403593,-0.6471469538000391
1519822060.472076,-0.6469367231714738
1519822060.524537,-0.6473989227979663
1519822060.59368,-0.6471150533368039
1519822060.67106,-0.6471206886842235
1519822060.72396,-0.6469190979418354
1519822060.811444,-0.6473754193506038
1519822060.88051,-0.6467697295578982
1519822060.951119,-0.6465035275973529
1519822061.002943,-0.6466571964865563
1519822061.081112,-0.6467019524877852
1519822061.150194,-0.6466758585757559
1519822061.221325,-0.6464817748242967
1519822061.274044,-0.6469576031136901
1519822061.36294,-0.648238048748282
1519822061.430097,-0.6480107423424006
1519822061.48204,-0.6484440642003778
1519822061.559104,-0.6472730668475594
1519822061.630548,-0.6474643462258785
1519822061.701437,-0.6475209471081339
1519822061.769761,-0.6470160133575106
1519822061.842794,-0.647398744108311
1519822061.90997,-0.6473738317796706
1519822061.961968,-0.6472911819428354
1519822062.041104,-0.6470737296699713
1519822062.09443,-0.6463037900006404
1519822062.163694,-0.6464305750354373
1519822062.239091,-0.6465852928095144
1519822062.311475,-0.6467673388931166
1519822062.380563,-0.6467190713136276
1519822062.452017,-0.6461382496617621
1519822062.504525,-0.6470570936526563
1519822062.579922,-0.6473619077146555
1519822062.651109,-0.6465890044408984
1519822062.703845,-0.647738133291028
1519822062.791469,-0.6465194425070453
1519822062.871061,-0.6470280576506114
1519822062.922829,-0.6471351231675525
1519822063.001779,-0.6476302020694493
1519822063.053526,-0.6475735054973146
1519822063.130773,-0.6481896886938184
1519822063.200573,-0.6486873912435676
1519822063.253201,-0.6486133314386319
1519822063.331684,-0.6494078428546138
1519822063.399857,-0.6498045909822119
1519822063.471141,-0.6503171353971928
1519822063.522958,-0.6500748511890327
1519822063.600932,-0.6499176030386313
1519822063.653527,-0.649611122794944
1519822063.731294,-0.6489945690715503
1519822063.799152,-0.6487506181729843
1519822063.87154,-0.6489176800755417
1519822063.92343,-0.6486069169941544
1519822063.999862,-0.6471025898686201
1519822064.073555,-0.6475393528832918
1519822064.141662,-0.6478680204184493
1519822064.193496,-0.6486272683770529
1519822064.269275,-0.6492716710532946
1519822064.340769,-0.6488422716643578
1519822064.393355,-0.6483136187038224
1519822064.471501,-0.6485316710794898
1519822064.539603,-0.6486338716420833
1519822064.609304,-0.6491378999452082
1519822064.663703,-0.6491705805731601
1519822064.740991,-0.649566156741597
1519822064.792917,-0.6498169632201867
1519822064.870997,-0.6496424370093623
1519822064.924498,-0.648992288082347
1519822065.011702,-0.6491512494868141
1519822065.079819,-0.6499814697051198
1519822065.152449,-0.6498750314773314
1519822065.219591,-0.6500551702811574
1519822065.272594,-0.6501710107529947
1519822065.350914,-0.6492927070486028
1519822065.404523,-0.6487412037170023
1519822065.473727,-0.6488035371493508
1519822065.551556,-0.6488030912435111
1519822065.619583,-0.648997938183498
1519822065.690838,-0.6490607207729945
1519822065.761123,-0.6487981584244548
1519822065.836731,-0.6488214499253131
1519822065.909819,-0.6496246054504181
1519822065.981473,-0.6493978400749756
1519822066.033438,-0.6494881672272552
1519822066.111552,-0.6491933605194578
1519822066.163537,-0.6496982415270371
1519822066.243431,-0.6489709020884477
1519822066.298339,-0.6495741226474748
1519822066.350823,-0.6499823534687609
1519822066.402433,-0.6491712991500707
1519822066.454456,-0.650212680743153
1519822066.51107,-0.6504825850326674
1519822066.562642,-0.6509872581713695
1519822066.615788,-0.651247537096781
1519822066.670512,-0.6514854570058405
1519822066.722154,-0.6509798864184688
1519822066.774504,-0.6500170951576402
1519822066.829976,-0.6496220497791718
1519822066.881734,-0.649397199347961
1519822066.934103,-0.6491740442366604
1519822066.991166,-0.6492259253442427
1519822067.042777,-0.6504088521437322
1519822067.094425,-0.6509176336547052
1519822067.150237,-0.6508903510111252
1519822067.202918,-0.6508229148955966
1519822067.260348,-0.6511115791994776
1519822067.322341,-0.6506878109072428
1519822067.373839,-0.6514400274979973
