1520144602.01893,-2.916,283.30199999999996,-0.0014765072376196745,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.026691,-2.91,283.301,-0.001493960530139205,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.031707,-2.905,283.301,-0.001493960530139205,-0.015201183431952661,-3.785002870520939e-06,0.07820118343195266,0.01104661094690262
1520144602.036753,-2.902,283.299,-0.0015288671151792582,-0.02920118343195266,-7.488610528081685e-06,0.07820118343195266,0.01104661094690262
1520144602.041743,-2.881,283.298,-0.001546320407698789,-0.04620118343195266,-1.0975747759399633e-05,0.07820118343195266,0.01104661094690262
1520144602.047545,-2.861,283.3,-0.0015114138226587357,-0.06120118343195266,-1.9376400444483554e-05,0.07820118343195266,0.01104661094690262
1520144602.052466,-2.841,283.304,-0.0014416006525796211,-0.06120118343195266,-1.5445812792955003e-05,0.07820118343195266,0.01104661094690262
1520144602.057432,-2.823,283.308,-0.0013717874824995147,-0.05420118343195266,-1.2927910025720387e-05,0.07820118343195266,0.01104661094690262
1520144602.062305,-2.811,283.311,-0.0013194276049399308,-0.035201183431952665,-8.18978950457735e-06,0.07820118343195266,0.01104661094690262
1520144602.075946,-2.811,283.313,-0.0012845210198998776,-0.018201183431952664,-4.887869888070969e-06,0.07820118343195266,0.01104661094690262
1520144602.081038,-2.811,283.312,-0.001301974312419408,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.085992,-2.814,283.31,-0.0013368808974594615,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.090948,-2.816,283.307,-0.0013892407750190452,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.095989,-2.817,283.305,-0.0014241473600590986,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.101211,-2.827,283.305,-0.0014241473600590986,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.106165,-2.839,283.307,-0.0013892407750190452,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.111135,-2.856,283.31,-0.0013368808974594615,0.014798816568047338,3.5572482189335546e-06,0.07820118343195266,0.01104661094690262
1520144602.116146,-2.871,283.311,-0.0013194276049399308,0.01579881656804734,3.868185174035976e-06,0.07820118343195266,0.01104661094690262
1520144602.125939,-2.884,283.311,-0.0013194276049399308,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.135082,-2.884,283.30899999999997,-0.001354334189979984,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.145145,-2.874,283.308,-0.0013717874824995147,-0.019201183431952665,-1.9298985352183115e-05,0.07820118343195266,0.01104661094690262
1520144602.15663,-2.857,283.305,-0.0014241473600590986,-0.026201183431952664,-3.491992241478418e-05,0.07820118343195266,0.01104661094690262
1520144602.168975,-2.841,283.305,-0.0014241473600590986,-0.03020118343195266,-4.4378420491455235e-05,0.07820118343195266,0.01104661094690262
1520144602.185605,-2.831,283.305,-0.0014241473600590986,-0.027201183431952665,-7.338051896992433e-05,0.07820118343195266,0.01104661094690262
1520144602.1929,-2.824,283.306,-0.001406694067539568,-0.017201183431952663,-8.992679205637538e-06,0.07820118343195266,0.01104661094690262
1520144602.205023,-2.824,283.307,-0.0013892407750190452,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.217049,-2.838,283.308,-0.0013717874824995147,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.236357,-2.84,283.307,-0.0013892407750190452,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.241334,-2.846,283.307,-0.0013892407750190452,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.252509,-2.854,283.307,-0.0013892407750190452,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.265161,-2.855,283.306,-0.001406694067539568,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.285155,-2.854,283.306,-0.001406694067539568,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.290103,-2.856,283.307,-0.0013892407750190452,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.300551,-2.853,283.308,-0.0013717874824995147,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.31295,-2.856,283.30899999999997,-0.001354334189979984,0,0.0,0.07820118343195266,0.01104661094690262
1520144602.324481,-2.85,283.308,-0.0013717874824995147,-0.01320118343195266,-1.7144952662269303e-05,0.07820118343195266,0.01104661094690262
1520144602.337608,-2.843,283.308,-0.0013717874824995147,-0.018201183431952664,-3.123398377889875e-05,0.07820118343195266,0.01104661094690262
1520144602.348432,-2.836,283.307,-0.0013892407750190452,-0.019201183431952665,-2.1978972634969932e-05,0.07820118343195266,0.01104661094690262
1520144602.360889,-2.831,283.305,-0.0014241473600590986,-0.019201183431952665,-2.8757781245660977e-05,0.07820118343195266,0.01104661094690262
1520144602.372545,-2.83,283.303,-0.0014590539450991518,-0.016201183431952662,-2.1815530547302004e-05,0.07820118343195266,0.01104661094690262
1520144602.393923,-2.833,283.304,-0.0014416006525796211,0,0.0,0.07820118343195266,0.01104661094690262
